"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","location","us_states"
"A new Chinese cough syrup, Tin Jiom, has sparked popularity in the U.S., though there are no statistics to prove it… https://t.co/wYOsbN6c4t",FALSE,2,NA,"3/2/2018 21:59",TRUE,NA,9.7e+17,NA,"<a href=""https://prod2.sprinklr.com"" rel=""nofollow"">Sprinklr Prod2</a>","NotesFromBCH",0,FALSE,FALSE,-71.0588801,42.3600825,"Boston, MA","Massachusetts"
"RT @angelovalidiya: Tamiflu doesn't work anymore. Why is still sold? Nothing works against flu. Vaccines are made in the same way despite t…",FALSE,0,NA,"3/2/2018 21:50",FALSE,NA,9.7e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LoraTabakova",1,TRUE,FALSE,-0.1277583,51.5073509,"London",NA
"RT @Lori4SanDiego: Appreciate the promotion by @SDCountyHHSA to encourage people to get their flu shots. This has been a deadly #FluSeason…",FALSE,0,NA,"3/2/2018 21:50",FALSE,NA,9.7e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LoriSaldanaSD",1,TRUE,FALSE,-117.1610838,32.715738,"San Diego, CA","California"
"Appreciate the promotion by @SDCountyHHSA to encourage people to get their flu shots. This has been a deadly… https://t.co/lYoTcgsxmX",FALSE,0,NA,"3/2/2018 21:49",TRUE,NA,9.7e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Lori4SanDiego",1,FALSE,FALSE,-117.1610838,32.715738,"San Diego, CA","California"
"Tamiflu doesn't work anymore. Why is still sold? Nothing works against flu. Vaccines are made in the same way despi… https://t.co/7iYAYedLiE",FALSE,2,NA,"3/2/2018 21:43",TRUE,NA,9.7e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","angelovalidiya",1,FALSE,FALSE,-78.458708,38.253749,"Planet Earth",NA
"I keep passing a cold back and forth with my wife. Miserable. WHEN WILL IT END?! #foreversick #fluseason #coldseason",FALSE,0,NA,"3/2/2018 21:41",FALSE,NA,9.7e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sanfranpanda",0,FALSE,FALSE,-122.4194155,37.7749295,"San Francisco, CA","California"
"On the menu today: Spicy tofu soup and rain against the window pane <U+2614><U+FE0F> 

#latelunch #fluseason #sfcityhall… https://t.co/r6kB7dRV3S",FALSE,0,NA,"3/2/2018 21:36",TRUE,NA,9.7e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cindychusf",0,FALSE,FALSE,-122.4194155,37.7749295,"San Francisco","California"
"#mydayinla That sound that sounds like electronic noise is #rain
#fluseason Stay dry… https://t.co/HbROO4NNd7",FALSE,2,NA,"3/2/2018 21:25",FALSE,NA,9.7e+17,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","LauraAnnTull",1,FALSE,FALSE,-118.2944355,34.0834617,"Los Angeles, CA- HOME",NA
"RT @DawgPoundHound: #PSA 
Lost a friend this week as a direct result from #flu. Not a child. A healthy 46 year old with NO other health iss…",FALSE,0,NA,"3/2/2018 21:21",FALSE,NA,9.7e+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","joltdude",3,TRUE,FALSE,-95.712891,37.09024,"United States",NA
"RT @DawgPoundHound: #PSA 
Lost a friend this week as a direct result from #flu. Not a child. A healthy 46 year old with NO other health iss…",FALSE,0,NA,"3/2/2018 21:21",FALSE,NA,9.7e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lizditz",3,TRUE,FALSE,-122.4014193,37.4337342,"San Mateo County, California",NA
"RT @ECDC_Flu: How is the 2017-18 #FluSeason developing in #Europe? In week 8/2018, influenza activity continued to be widespread in the maj…",FALSE,0,NA,"3/2/2018 21:19",FALSE,NA,9.7e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GCessak",38,TRUE,FALSE,19.145136,51.919438,"Poland",NA
"To the people who don’t know any better!  COVER YOUR MOUTH when coughing!  #fluseason #flu #coughing… https://t.co/O6HuJTMOFc",FALSE,1,NA,"3/2/2018 21:16",TRUE,NA,9.7e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Daphnemcw",0,FALSE,FALSE,-87.680397,41.565406,"the House of Two Rams ",NA
"RT @ECDC_Flu: How is the 2017-18 #FluSeason developing in #Europe? In week 8/2018, influenza activity continued to be widespread in the maj…",FALSE,0,NA,"3/2/2018 21:10",FALSE,NA,9.7e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ShangriLa_Pampy",38,TRUE,FALSE,NA,NA,"<U+6843><U+6E90><U+90F7>",NA
"Health officials say the worst of the #fluseason is over
https://t.co/yukDbq4fU0 https://t.co/LiLZaZlCQr",FALSE,1,NA,"3/2/2018 21:00",FALSE,NA,9.7e+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ABC6NEWS",0,FALSE,FALSE,-93.2790862,43.1326518,"Minnesota / Iowa",NA
"Thank you @byrdiebeauty / The Thirty for sharing my tips to beat the stomach flu!  https://t.co/3OvwuVKOJH… https://t.co/xO9RzGDBO2",FALSE,0,NA,"3/2/2018 20:58",TRUE,NA,9.7e+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","HerbanAlchemist",0,FALSE,FALSE,-74.0029883,40.723301,"Soho, NY NY","New York"
"#PSA 
Lost a friend this week as a direct result from #flu. Not a child. A healthy 46 year old with NO other health… https://t.co/6ZMuJv9yhT",FALSE,0,NA,"3/2/2018 20:52",TRUE,NA,9.7e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DawgPoundHound",3,FALSE,FALSE,-83.6395744,41.552742,"Indiana (formerly Toledo,OH)",NA
"Don't let #fluseason get in your way. @Nationwide shares tips to stay healthy at work. https://t.co/xNl6Y46ICW https://t.co/9VNpatmzEo",FALSE,0,NA,"3/2/2018 20:45",FALSE,NA,9.7e+17,NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","Nationwide_jobs",0,FALSE,FALSE,-82.9987942,39.9611755,"Columbus, Ohio","Ohio"
"Yes there's potential for germs to stay on your lipstick, but is it necessary to throw it away after being sick?… https://t.co/B4qtPrQLPe",FALSE,0,NA,"3/2/2018 20:43",TRUE,NA,9.7e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","danidmedia",0,FALSE,FALSE,-79.3831843,43.653226,"Toronto, Ontario",NA
"RT @LindaDono: A better, longer-lasting flu vaccine? It's coming, experts say, https://t.co/y9O5lmXrE0 via @apsaker #influenza #fluseason (…",FALSE,0,NA,"3/2/2018 20:35",FALSE,NA,9.7e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JessicaDurando",2,TRUE,FALSE,NA,NA,"Virginia, Jersey native",NA
"RT @SeventhGen: Some of the germiest locations in your home may not be where you’d think. Learn more about germ hotspots and when to disinf…",FALSE,0,NA,"3/2/2018 20:35",FALSE,NA,9.7e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dulcetta",6,TRUE,FALSE,-74.171811,40.9167654,"Paterson-North Jersey ","New Jersey"
"Trouble sleeping? Weird symptoms? A visit to a walk in clinic can make everything better! 
https://t.co/twW4BGgn1g… https://t.co/jCQSOEOHbB",FALSE,0,NA,"3/2/2018 20:30",TRUE,NA,9.7e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FamPedsClinic",0,FALSE,FALSE,-106.4850217,31.7618778,"El Paso, TX","Texas"
"The worst of the nation's nasty #fluseason is finally over. 
https://t.co/q5hqfUaXXL",FALSE,4,NA,"3/2/2018 20:28",FALSE,NA,9.7e+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","CBSMiami",0,FALSE,FALSE,-80.1917902,25.7616798,"Miami","Florida"
"Thank you @sesamestreet for the snappy tune to help us stay healthy! #ipac #fluseason https://t.co/mjtQhpoi1h",FALSE,4,NA,"3/2/2018 20:28",FALSE,NA,9.7e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","karlifarrow",2,FALSE,FALSE,-79.3831843,43.653226,"Toronto",NA
"RT @EU_Health: .@ECDC_Flu: How is the 2017-18 #FluSeason developing in #Europe? 

In week 8/2018, #influenza activity is widespread in most…",FALSE,0,NA,"3/2/2018 20:25",FALSE,NA,9.7e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Contagium1",17,TRUE,FALSE,-80.1917902,25.7616798,"Miami, Florida, USA","Florida"
"RT @EU_Health: .@ECDC_Flu: How is the 2017-18 #FluSeason developing in #Europe? 

In week 8/2018, #influenza activity is widespread in most…",FALSE,0,NA,"3/2/2018 20:17",FALSE,NA,9.7e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sandoly",17,TRUE,FALSE,19.5033041,47.162494,"Hungary",NA
"RT @SeventhGen: Some of the germiest locations in your home may not be where you’d think. Learn more about germ hotspots and when to disinf…",FALSE,0,NA,"3/2/2018 20:17",FALSE,NA,9.7e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Verotechno17",6,TRUE,FALSE,-99.9018131,31.9685988,"Texas",NA
"Some of the germiest locations in your home may not be where you’d think. Learn more about germ hotspots and when t… https://t.co/EgAxDkfKqa",FALSE,5,NA,"3/2/2018 20:16",TRUE,NA,9.7e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SeventhGen",6,FALSE,FALSE,-73.212072,44.4758825,"Burlington, VT","Vermont"
"@Lysol One of my students brought these in. Trying to keep our Title 1 third grade classroom clean. They smell AMAZ… https://t.co/wTL2MgfuUz",FALSE,0,"Lysol","3/2/2018 20:16",TRUE,NA,9.7e+17,7.39e+17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","varkgirl",0,FALSE,FALSE,-82.2359254,27.044224,"North Port, FL","Florida"
"A better, longer-lasting flu vaccine? It's coming, experts say, https://t.co/y9O5lmXrE0 via @apsaker #influenza… https://t.co/aNujKtKkBJ",FALSE,1,NA,"3/2/2018 20:12",TRUE,NA,9.7e+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","LindaDono",2,FALSE,FALSE,-76.9364691,38.902984,"suburban Washington, D.C.",NA
"RT @hpscireland: Ireland continued to report high levels of influenza activity in week 8 of #fluseason 2017/18. https://t.co/O3vp2c1BFn",FALSE,0,NA,"3/2/2018 20:08",FALSE,NA,9.7e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HSEImm",2,TRUE,FALSE,-6.2603097,53.3498053,"Dublin City, Ireland",NA
"Prevent spreading germs by sneezing into your elbow instead of your hand. #fluseason  https://t.co/zrMOGA87S9",FALSE,0,NA,"3/2/2018 20:07",FALSE,NA,9.7e+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","terroshealth",0,FALSE,FALSE,-112.0740373,33.4483771,"Phoenix, AZ","Arizona"
"RT @EU_Health: .@ECDC_Flu: How is the 2017-18 #FluSeason developing in #Europe? 

In week 8/2018, #influenza activity is widespread in most…",FALSE,0,NA,"3/2/2018 20:06",FALSE,NA,9.7e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ECDC_Flu",17,TRUE,FALSE,18.0685808,59.3293235,"Stockholm, Sweden",NA
"RT @ECDC_Flu: How is the 2017-18 #FluSeason developing in #Europe? In week 8/2018, influenza activity continued to be widespread in the maj…",FALSE,0,NA,"3/2/2018 20:05",FALSE,NA,9.7e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SmedSorensenLab",38,TRUE,FALSE,18.0685808,59.3293235,"Stockholm, Sweden",NA
"Allergies are killing me #fluseason #pollen <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BE><ed><U+00B4><U+00A7>",FALSE,0,NA,"3/2/2018 20:03",FALSE,NA,9.7e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","grant8829",0,FALSE,FALSE,-81.7564687,27.9783565,"Eagle Lake, FL","Florida"
"Worst of bad US flu season is over as illnesses decline -- https://t.co/h4uBa8ioCT #FluSeason #news https://t.co/apECVitU8p",FALSE,0,NA,"3/2/2018 20:00",FALSE,NA,9.7e+17,NA,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter Ads Composer</a>","MyArkLaMiss",0,FALSE,FALSE,-92.1476353,32.5184775,"West Monroe, La","Louisiana"
"Learned last night that my best friend while growing up died of the flu yesterday!
#fluseason",FALSE,0,NA,"3/2/2018 19:53",FALSE,NA,9.7e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","marksregard",0,FALSE,FALSE,-78.951451,38.4852928,"Central Va","Virginia"
"Flu Forecasting System Tracks Geographic Spread of Disease https://t.co/ZDD7Fgvq9K #Flu #FluSeason #DiseaseTracking… https://t.co/bA59GNpsKp",FALSE,0,NA,"3/2/2018 19:47",TRUE,NA,9.7e+17,NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","environmentalhe",0,FALSE,FALSE,-118.8375937,34.1705609,"Thousand Oaks, CA","California"
"RT @FungInstitute: Coming to you in the midst of #fluseason <ed><U+00A0><U+00BD><ed><U+00B8><U+00B7><ed><U+00A0><U+00BE><ed><U+00B4><U+0092>with this article about how one of our #BerkeleyMEng capstone teams is workin…",FALSE,0,NA,"3/2/2018 19:36",FALSE,NA,9.7e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TangCenterCal",6,TRUE,FALSE,-122.2585399,37.8718992,"UC Berkeley, California","California"
"The FDA warns the public to be aware of #flu product scams this #fluseason. Be wary of any unapproved products clai… https://t.co/MiUMpYtgM5",FALSE,0,NA,"3/2/2018 19:22",TRUE,NA,9.7e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NASciencesTeam",0,FALSE,FALSE,-111.9260519,33.4941704,"Scottsdale, AZ","Arizona"
"I'm sick. Now what?
Stock up on these supermarket ingredients and kick the cold and flu goodbye! <ed><U+00A0><U+00BC><ed><U+00BD><U+00B5><U+2728>… https://t.co/azjXgGD1jc",FALSE,0,NA,"3/2/2018 19:02",TRUE,NA,9.7e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","homecare4u_CT",0,FALSE,FALSE,-72.7456519,41.621488,"Berlin, CT","Connecticut"
"I honestly need someone to follow me around this time of year reminding me to not touch my face.… https://t.co/Xp4IfYwc9J",FALSE,2,NA,"3/2/2018 18:58",TRUE,NA,9.7e+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","kangel3357",0,FALSE,FALSE,-81.5157535,27.6648274,"NE Florida",NA
"Flu season continues: The data KPWHRI's Dr. Michael L. Jackson and team see shows that influenza A(H1N1) and B are… https://t.co/UREXxu6fqJ",FALSE,0,NA,"3/2/2018 18:58",TRUE,NA,9.7e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KPWaResearch",0,FALSE,FALSE,-122.3320708,47.6062095,"Seattle, WA","Washington"
"Are you struggling to get over the flu this season?  Vitamin C IVs are a great way to give your body the boost it n… https://t.co/OPx4gjPots",FALSE,0,NA,"3/2/2018 18:54",TRUE,NA,9.7e+17,NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","microInfusions",0,FALSE,FALSE,-106.6055534,35.0853336,"Albuquerque, NM","New Mexico"
"RT @ECDC_Flu: How is the 2017-18 #FluSeason developing in #Europe? In week 8/2018, influenza activity continued to be widespread in the maj…",FALSE,0,NA,"3/2/2018 18:50",FALSE,NA,9.7e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MAMirandaTweet",38,TRUE,FALSE,2.6501603,39.5696005,"Palma de Mallorca",NA
"RT @ECDC_Flu: How is the 2017-18 #FluSeason developing in #Europe? In week 8/2018, influenza activity continued to be widespread in the maj…",FALSE,0,NA,"3/2/2018 18:50",FALSE,NA,9.7e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kbaryaacov",38,TRUE,FALSE,NA,NA,"Norway most of the time",NA
"Has your family come down with the flu? You don't have to deal with it for weeks on end!  Learn how to get rid of i… https://t.co/AHXfyat61X",FALSE,0,NA,"3/2/2018 18:45",TRUE,NA,9.7e+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","r_luba",0,FALSE,FALSE,-95.712891,37.09024,"USA",NA
"The @US_FDA advisory committee has released its recommendations regarding the components of the 2018-2019… https://t.co/IJjTfwyhHQ",FALSE,0,NA,"3/2/2018 18:30",TRUE,NA,9.7e+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Consultant360",0,FALSE,FALSE,-74.5402506,40.2677539,"East Windsor, NJ","New Jersey"
"RT @EU_Health: .@ECDC_Flu: How is the 2017-18 #FluSeason developing in #Europe? 

In week 8/2018, #influenza activity is widespread in most…",FALSE,0,NA,"3/2/2018 18:21",FALSE,NA,9.7e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rosanalno",17,TRUE,FALSE,4.3517211,50.8503463,"Brussels, Belgium",NA
"Cleaning to Fight the Flu? Don’t Forget Your Cellphone! https://t.co/MzN8pCORqe #centuryllc #fluseason",FALSE,0,NA,"3/2/2018 18:11",FALSE,NA,9.7e+17,NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","CenturyLLC",0,FALSE,FALSE,-79.7919754,36.0726354,"Greensboro, NC","North Carolina"
"2017-18 Flu season has ""definitely peaked"", says the CDC. Despite the downturn in new cases however, Flu season is… https://t.co/P9IsjkVvWg",FALSE,0,NA,"3/2/2018 18:03",TRUE,NA,9.7e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","andycerda05",0,FALSE,FALSE,-97.7430608,30.267153,"Austin, TX","Texas"
"One BILLION dollars to fund a universal #flu vaccine | #fluseason #universalfluvaccine #influenza https://t.co/o1z81Dz91H",FALSE,0,NA,"3/2/2018 18:02",FALSE,NA,9.7e+17,NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","RTmagazine",0,FALSE,FALSE,-118.2436849,34.0522342,"Los Angeles","California"
"I haven't gotten sick yet, but just because it's #March doesn't mean #fluseason is over.  #Allergyseason is just ar… https://t.co/ywoRyks93n",FALSE,2,NA,"3/2/2018 18:01",TRUE,NA,9.7e+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","deandelisle",0,FALSE,FALSE,-87.6297982,41.8781136,"Chicago, IL","Illinois"
"#FDA panel to consider changing composition of next year's #flu #vaccine https://t.co/fxCyg4qrOd #fluseason… https://t.co/Y7DnoEMBiU",FALSE,0,NA,"3/2/2018 18:00",TRUE,NA,9.7e+17,NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","SBHealthCare",0,FALSE,FALSE,-77.0368707,38.9071923,"Washington, D.C.","District of Columbia"
"Dear @Starbucks, I need more honey citrus mint tea...please resupply your locations. I've tried the closest 8 store… https://t.co/m9gFlsnaWe",FALSE,0,NA,"3/2/2018 17:59",TRUE,NA,9.7e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aiden_FTM",0,FALSE,FALSE,-118.2436849,34.0522342,"Los Angeles","California"
"RT @EU_Health: .@ECDC_Flu: How is the 2017-18 #FluSeason developing in #Europe? 

In week 8/2018, #influenza activity is widespread in most…",FALSE,0,NA,"3/2/2018 17:55",FALSE,NA,9.7e+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","BecanB",17,TRUE,FALSE,28.9783589,41.0082376,"Istanbul, Turkey",NA
"To stay healthy during this extra-germy season and beyond, there are certain areas it pays to keep sanitized. Learn… https://t.co/4FzsQjiQEi",FALSE,0,NA,"3/2/2018 17:51",TRUE,NA,9.7e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OakwoodWomenCtr",0,FALSE,FALSE,-97.678896,30.5082551,"Round Rock, TX","Texas"
"RT @ClintonCountyHD: Don't forget, we update the location list weekly - showing you all the places you can get your #flushot. You can see t…",FALSE,0,NA,"3/2/2018 17:47",FALSE,NA,9.7e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ClintonOES",1,TRUE,FALSE,-73.6005824,44.7904203,"Clinton County, New York",NA
"ZOONO Fact Friday: 
 There’s no “five-second rule” when it comes to dropping food on the ground. Bacteria need no t… https://t.co/4gIWim3IHJ",FALSE,1,NA,"3/2/2018 17:30",TRUE,NA,9.7e+17,NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","Zoono_USA",0,FALSE,FALSE,-95.712891,37.09024,"United States",NA
"Protect yourself this #FluSeason by getting the #Flu shot. For those who are uninsured or underinsured, vaccines ar… https://t.co/yK0XHV7FQM",FALSE,0,NA,"3/2/2018 17:25",TRUE,NA,9.7e+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DrGeorgeLAskew",0,FALSE,FALSE,-74.0059728,40.7127753,"New York, NY",NA
